geometry_id,protocol,split,is_ood,geometry_family,beta1,beta2,n_vertices,n_tetrahedra,min_clearance,quality_min,quality_mean,relative_path
PD_test_ood_0054_b33,D,test_ood,1,A,3,3,3433,14698,0.09999999999999995,0.4602821469306946,0.8550512194633484,protocol_D/test_ood/PD_test_ood_0054_b33
PD_test_ood_0055_b33,D,test_ood,1,A,3,3,3431,14692,0.09999999999999995,0.3948628604412079,0.8545271754264832,protocol_D/test_ood/PD_test_ood_0055_b33
PD_test_ood_0056_b33,D,test_ood,1,A,3,3,3428,14632,0.1,0.4552883207798004,0.8513343334197998,protocol_D/test_ood/PD_test_ood_0056_b33
PD_test_ood_0057_b33,D,test_ood,1,A,3,3,3464,14827,0.1,0.4239804148674011,0.8537073135375977,protocol_D/test_ood/PD_test_ood_0057_b33
PD_test_ood_0058_b33,D,test_ood,1,A,3,3,3445,14754,0.09999999999999995,0.4093204736709595,0.855096161365509,protocol_D/test_ood/PD_test_ood_0058_b33
PD_test_ood_0059_b33,D,test_ood,1,A,3,3,3438,14649,0.1,0.43371865153312683,0.8548833727836609,protocol_D/test_ood/PD_test_ood_0059_b33
PD_test_ood_0060_b33,D,test_ood,1,A,3,3,3458,14842,0.09999999999999995,0.4614514410495758,0.8562127351760864,protocol_D/test_ood/PD_test_ood_0060_b33
PD_test_ood_0061_b33,D,test_ood,1,A,3,3,3437,14666,0.1,0.4682849943637848,0.8558023571968079,protocol_D/test_ood/PD_test_ood_0061_b33
PD_test_ood_0062_b33,D,test_ood,1,A,3,3,3400,14495,0.09999999999999995,0.460549920797348,0.8554794192314148,protocol_D/test_ood/PD_test_ood_0062_b33
PD_test_ood_0063_b33,D,test_ood,1,A,3,3,3429,14628,0.1,0.4550722539424896,0.8558856248855591,protocol_D/test_ood/PD_test_ood_0063_b33
PD_test_ood_0064_b33,D,test_ood,1,A,3,3,3390,14416,0.1,0.4049929678440094,0.8527265787124634,protocol_D/test_ood/PD_test_ood_0064_b33
PD_test_ood_0065_b33,D,test_ood,1,A,3,3,3416,14511,0.1,0.4672762453556061,0.8536859154701233,protocol_D/test_ood/PD_test_ood_0065_b33
PD_test_ood_0066_b33,D,test_ood,1,A,3,3,3406,14521,0.09999999999999995,0.42975088953971863,0.8539110422134399,protocol_D/test_ood/PD_test_ood_0066_b33
PD_test_ood_0067_b33,D,test_ood,1,A,3,3,3448,14773,0.09999999999999995,0.5226851105690002,0.8565751910209656,protocol_D/test_ood/PD_test_ood_0067_b33
PD_test_ood_0068_b33,D,test_ood,1,A,3,3,3442,14746,0.09999999999999995,0.4294106960296631,0.8547486066818237,protocol_D/test_ood/PD_test_ood_0068_b33
PD_test_ood_0069_b33,D,test_ood,1,A,3,3,3391,14445,0.09999999999999995,0.41824615001678467,0.8541253209114075,protocol_D/test_ood/PD_test_ood_0069_b33
PD_test_ood_0070_b33,D,test_ood,1,A,3,3,3448,14746,0.09999999999999995,0.4295620620250702,0.8551091551780701,protocol_D/test_ood/PD_test_ood_0070_b33
PD_test_ood_0071_b33,D,test_ood,1,A,3,3,3437,14709,0.09999999999999995,0.43253734707832336,0.85511714220047,protocol_D/test_ood/PD_test_ood_0071_b33
PD_test_ood_0072_b33,D,test_ood,1,A,3,3,3424,14605,0.09999999999999995,0.4268507957458496,0.8566521406173706,protocol_D/test_ood/PD_test_ood_0072_b33
PD_test_ood_0073_b33,D,test_ood,1,A,3,3,3397,14425,0.1,0.4674783945083618,0.8545948266983032,protocol_D/test_ood/PD_test_ood_0073_b33
PD_test_ood_0074_b33,D,test_ood,1,A,3,3,3442,14718,0.09999999999999995,0.42226433753967285,0.8566332459449768,protocol_D/test_ood/PD_test_ood_0074_b33
PD_test_ood_0075_b33,D,test_ood,1,A,3,3,3442,14706,0.1,0.45152056217193604,0.8559914827346802,protocol_D/test_ood/PD_test_ood_0075_b33
PD_test_ood_0076_b33,D,test_ood,1,A,3,3,3431,14653,0.09999999999999995,0.42916685342788696,0.8545101284980774,protocol_D/test_ood/PD_test_ood_0076_b33
PD_test_ood_0077_b33,D,test_ood,1,A,3,3,3463,14857,0.09999999999999995,0.4160812199115753,0.8557462692260742,protocol_D/test_ood/PD_test_ood_0077_b33
PD_test_ood_0078_b33,D,test_ood,1,A,3,3,3435,14707,0.09999999999999995,0.46285784244537354,0.8565179705619812,protocol_D/test_ood/PD_test_ood_0078_b33
PD_test_ood_0079_b33,D,test_ood,1,A,3,3,3430,14662,0.1,0.477013498544693,0.8520684838294983,protocol_D/test_ood/PD_test_ood_0079_b33
PD_test_ood_0080_b33,D,test_ood,1,A,3,3,3433,14655,0.09999999999999995,0.4306420683860779,0.8546136617660522,protocol_D/test_ood/PD_test_ood_0080_b33
PD_test_ood_0081_b33,D,test_ood,1,A,3,3,3438,14687,0.1,0.4699634611606598,0.8539949059486389,protocol_D/test_ood/PD_test_ood_0081_b33
PD_test_ood_0082_b33,D,test_ood,1,A,3,3,3410,14501,0.1,0.4666883945465088,0.8556524515151978,protocol_D/test_ood/PD_test_ood_0082_b33
PD_test_ood_0083_b33,D,test_ood,1,A,3,3,3439,14704,0.1,0.5047463774681091,0.8548949360847473,protocol_D/test_ood/PD_test_ood_0083_b33
PD_test_ood_0084_b33,D,test_ood,1,A,3,3,3468,14838,0.1,0.3796733319759369,0.8556790947914124,protocol_D/test_ood/PD_test_ood_0084_b33
PD_test_ood_0085_b33,D,test_ood,1,A,3,3,3425,14620,0.09999999999999995,0.4266166687011719,0.8554871678352356,protocol_D/test_ood/PD_test_ood_0085_b33
PD_test_ood_0086_b33,D,test_ood,1,A,3,3,3421,14598,0.1,0.4582940638065338,0.8552188277244568,protocol_D/test_ood/PD_test_ood_0086_b33
PD_test_ood_0087_b33,D,test_ood,1,A,3,3,3432,14662,0.09999999999999995,0.4490097165107727,0.8559630513191223,protocol_D/test_ood/PD_test_ood_0087_b33
PD_test_ood_0088_b33,D,test_ood,1,A,3,3,3436,14688,0.09999999999999995,0.4309052526950836,0.8552981019020081,protocol_D/test_ood/PD_test_ood_0088_b33
PD_test_ood_0089_b33,D,test_ood,1,A,3,3,3417,14556,0.1,0.42653387784957886,0.8527602553367615,protocol_D/test_ood/PD_test_ood_0089_b33
PD_test_ood_0090_b33,D,test_ood,1,A,3,3,3388,14378,0.1,0.46604618430137634,0.8535177707672119,protocol_D/test_ood/PD_test_ood_0090_b33
PD_test_ood_0091_b33,D,test_ood,1,A,3,3,3456,14824,0.09999999999999995,0.4279272258281708,0.8545814752578735,protocol_D/test_ood/PD_test_ood_0091_b33
PD_test_ood_0092_b33,D,test_ood,1,A,3,3,3403,14442,0.1,0.4427492618560791,0.8540501594543457,protocol_D/test_ood/PD_test_ood_0092_b33
PD_test_ood_0093_b33,D,test_ood,1,A,3,3,3429,14671,0.09999999999999995,0.46273788809776306,0.8548147678375244,protocol_D/test_ood/PD_test_ood_0093_b33
PD_test_ood_0094_b33,D,test_ood,1,A,3,3,3455,14813,0.09999999999999995,0.4309838116168976,0.8570110201835632,protocol_D/test_ood/PD_test_ood_0094_b33
PD_test_ood_0095_b33,D,test_ood,1,A,3,3,3424,14617,0.09999999999999995,0.4119280278682709,0.8549329042434692,protocol_D/test_ood/PD_test_ood_0095_b33
PD_test_ood_0096_b33,D,test_ood,1,A,3,3,3423,14601,0.1,0.44887375831604004,0.8516766428947449,protocol_D/test_ood/PD_test_ood_0096_b33
PD_test_ood_0097_b33,D,test_ood,1,A,3,3,3450,14770,0.09999999999999995,0.4523126482963562,0.8562715649604797,protocol_D/test_ood/PD_test_ood_0097_b33
PD_test_ood_0098_b33,D,test_ood,1,A,3,3,3407,14478,0.1,0.5158277750015259,0.8540213704109192,protocol_D/test_ood/PD_test_ood_0098_b33
PD_test_ood_0099_b33,D,test_ood,1,A,3,3,3416,14619,0.09999999999999995,0.4327717125415802,0.8549779057502747,protocol_D/test_ood/PD_test_ood_0099_b33
PD_test_ood_0100_b33,D,test_ood,1,A,3,3,3416,14528,0.1,0.39955025911331177,0.8547380566596985,protocol_D/test_ood/PD_test_ood_0100_b33
PD_test_ood_0101_b33,D,test_ood,1,A,3,3,3431,14668,0.09999999999999995,0.42829716205596924,0.8530523180961609,protocol_D/test_ood/PD_test_ood_0101_b33
PD_test_ood_0102_b33,D,test_ood,1,A,3,3,3430,14645,0.09999999999999995,0.4304726719856262,0.8561370372772217,protocol_D/test_ood/PD_test_ood_0102_b33
PD_test_ood_0103_b33,D,test_ood,1,A,3,3,3446,14719,0.1,0.45575785636901855,0.854345440864563,protocol_D/test_ood/PD_test_ood_0103_b33
PD_test_ood_0104_b33,D,test_ood,1,A,3,3,3446,14722,0.1,0.4220140278339386,0.8546059727668762,protocol_D/test_ood/PD_test_ood_0104_b33
PD_test_ood_0105_b33,D,test_ood,1,A,3,3,3436,14667,0.09999999999999995,0.46119460463523865,0.8553826212882996,protocol_D/test_ood/PD_test_ood_0105_b33
PD_test_ood_0106_b33,D,test_ood,1,A,3,3,3444,14764,0.09999999999999995,0.4491402208805084,0.8559489250183105,protocol_D/test_ood/PD_test_ood_0106_b33
PD_test_ood_0107_b33,D,test_ood,1,A,3,3,3418,14546,0.1,0.44747865200042725,0.8546209335327148,protocol_D/test_ood/PD_test_ood_0107_b33
PD_test_ood_0108_b33,D,test_ood,1,A,3,3,3442,14690,0.1,0.46580392122268677,0.8548550009727478,protocol_D/test_ood/PD_test_ood_0108_b33
PD_test_ood_0109_b33,D,test_ood,1,A,3,3,3469,14922,0.09999999999999995,0.42947670817375183,0.8555948138237,protocol_D/test_ood/PD_test_ood_0109_b33
PD_test_ood_0110_b33,D,test_ood,1,A,3,3,3465,14845,0.09999999999999995,0.43056097626686096,0.8555113673210144,protocol_D/test_ood/PD_test_ood_0110_b33
PD_test_ood_0111_b33,D,test_ood,1,A,3,3,3446,14725,0.1,0.3818008303642273,0.853941023349762,protocol_D/test_ood/PD_test_ood_0111_b33
PD_test_ood_0112_b33,D,test_ood,1,A,3,3,3408,14523,0.1,0.3625973165035248,0.8521511554718018,protocol_D/test_ood/PD_test_ood_0112_b33
PD_test_ood_0113_b33,D,test_ood,1,A,3,3,3434,14707,0.09999999999999995,0.5226842761039734,0.8556939959526062,protocol_D/test_ood/PD_test_ood_0113_b33
PD_test_ood_0114_b33,D,test_ood,1,A,3,3,3454,14788,0.09999999999999995,0.45671147108078003,0.8569740653038025,protocol_D/test_ood/PD_test_ood_0114_b33
PD_test_ood_0115_b33,D,test_ood,1,A,3,3,3434,14665,0.09999999999999995,0.4661685526371002,0.8560343980789185,protocol_D/test_ood/PD_test_ood_0115_b33
PD_test_ood_0116_b33,D,test_ood,1,A,3,3,3402,14429,0.1,0.39677512645721436,0.8562381267547607,protocol_D/test_ood/PD_test_ood_0116_b33
PD_test_ood_0117_b33,D,test_ood,1,A,3,3,3456,14785,0.1,0.5158277750015259,0.8564548492431641,protocol_D/test_ood/PD_test_ood_0117_b33
PD_test_ood_0118_b33,D,test_ood,1,A,3,3,3425,14616,0.1,0.46963930130004883,0.8529448509216309,protocol_D/test_ood/PD_test_ood_0118_b33
PD_test_ood_0119_b33,D,test_ood,1,A,3,3,3453,14811,0.09999999999999995,0.42776253819465637,0.8524489402770996,protocol_D/test_ood/PD_test_ood_0119_b33
PD_test_ood_0120_b33,D,test_ood,1,A,3,3,3426,14618,0.09999999999999995,0.4156605899333954,0.8544322848320007,protocol_D/test_ood/PD_test_ood_0120_b33
PD_test_ood_0121_b33,D,test_ood,1,A,3,3,3423,14577,0.1,0.5163953900337219,0.8554727435112,protocol_D/test_ood/PD_test_ood_0121_b33
PD_test_ood_0122_b33,D,test_ood,1,A,3,3,3418,14608,0.09999999999999995,0.4130660593509674,0.8559278845787048,protocol_D/test_ood/PD_test_ood_0122_b33
PD_test_ood_0123_b33,D,test_ood,1,A,3,3,3408,14469,0.1,0.46262726187705994,0.8535040020942688,protocol_D/test_ood/PD_test_ood_0123_b33
PD_test_ood_0124_b33,D,test_ood,1,A,3,3,3453,14788,0.09999999999999995,0.4317740201950073,0.8543914556503296,protocol_D/test_ood/PD_test_ood_0124_b33
PD_test_ood_0125_b33,D,test_ood,1,A,3,3,3460,14821,0.09999999999999995,0.4622061252593994,0.8570493459701538,protocol_D/test_ood/PD_test_ood_0125_b33
PD_test_ood_0126_b33,D,test_ood,1,A,3,3,3423,14642,0.09999999999999995,0.4350053369998932,0.8543205857276917,protocol_D/test_ood/PD_test_ood_0126_b33
PD_test_ood_0127_b33,D,test_ood,1,A,3,3,3414,14551,0.1,0.4443185329437256,0.8555383086204529,protocol_D/test_ood/PD_test_ood_0127_b33
PD_test_ood_0128_b33,D,test_ood,1,A,3,3,3421,14602,0.1,0.4214887022972107,0.8544520735740662,protocol_D/test_ood/PD_test_ood_0128_b33
PD_test_ood_0129_b33,D,test_ood,1,A,3,3,3447,14755,0.09999999999999995,0.43108507990837097,0.8563662767410278,protocol_D/test_ood/PD_test_ood_0129_b33
PD_test_ood_0130_b33,D,test_ood,1,A,3,3,3438,14721,0.09999999999999995,0.4313746690750122,0.854779839515686,protocol_D/test_ood/PD_test_ood_0130_b33
PD_test_ood_0131_b33,D,test_ood,1,A,3,3,3446,14750,0.09999999999999995,0.43556132912635803,0.854728102684021,protocol_D/test_ood/PD_test_ood_0131_b33
PD_test_ood_0132_b33,D,test_ood,1,A,3,3,3419,14585,0.09999999999999995,0.43100884556770325,0.8560046553611755,protocol_D/test_ood/PD_test_ood_0132_b33
PD_test_ood_0133_b33,D,test_ood,1,A,3,3,3463,14814,0.1,0.4922158122062683,0.856249213218689,protocol_D/test_ood/PD_test_ood_0133_b33
PD_test_ood_0134_b33,D,test_ood,1,A,3,3,3455,14794,0.1,0.49370434880256653,0.8557384610176086,protocol_D/test_ood/PD_test_ood_0134_b33
PD_test_ood_0135_b33,D,test_ood,1,A,3,3,3416,14564,0.1,0.40325263142585754,0.8519200086593628,protocol_D/test_ood/PD_test_ood_0135_b33
PD_test_ood_0136_b33,D,test_ood,1,A,3,3,3424,14588,0.1,0.4083510935306549,0.8544888496398926,protocol_D/test_ood/PD_test_ood_0136_b33
PD_test_ood_0137_b33,D,test_ood,1,A,3,3,3454,14782,0.1,0.4041467607021332,0.8551196455955505,protocol_D/test_ood/PD_test_ood_0137_b33
PD_test_ood_0138_b33,D,test_ood,1,A,3,3,3459,14807,0.1,0.4072142541408539,0.8552330136299133,protocol_D/test_ood/PD_test_ood_0138_b33
PD_test_ood_0139_b33,D,test_ood,1,A,3,3,3444,14694,0.1,0.42602473497390747,0.855729341506958,protocol_D/test_ood/PD_test_ood_0139_b33
PD_test_ood_0140_b33,D,test_ood,1,A,3,3,3420,14599,0.1,0.4220808744430542,0.8534273505210876,protocol_D/test_ood/PD_test_ood_0140_b33
PD_test_ood_0141_b33,D,test_ood,1,A,3,3,3459,14839,0.09999999999999995,0.46261096000671387,0.8587521910667419,protocol_D/test_ood/PD_test_ood_0141_b33
PD_test_ood_0142_b33,D,test_ood,1,A,3,3,3451,14833,0.09999999999999995,0.3891764283180237,0.8547480702400208,protocol_D/test_ood/PD_test_ood_0142_b33
PD_test_ood_0143_b33,D,test_ood,1,A,3,3,3408,14500,0.1,0.4027547836303711,0.8561050891876221,protocol_D/test_ood/PD_test_ood_0143_b33
PD_test_ood_0144_b33,D,test_ood,1,A,3,3,3433,14650,0.1,0.41942572593688965,0.8556010127067566,protocol_D/test_ood/PD_test_ood_0144_b33
PD_test_ood_0145_b33,D,test_ood,1,A,3,3,3430,14600,0.1,0.49837392568588257,0.8556037545204163,protocol_D/test_ood/PD_test_ood_0145_b33
PD_test_ood_0146_b33,D,test_ood,1,A,3,3,3436,14678,0.1,0.4655713140964508,0.8535449504852295,protocol_D/test_ood/PD_test_ood_0146_b33
PD_test_ood_0147_b33,D,test_ood,1,A,3,3,3440,14768,0.09999999999999995,0.4322919547557831,0.8536765575408936,protocol_D/test_ood/PD_test_ood_0147_b33
PD_test_ood_0148_b33,D,test_ood,1,A,3,3,3429,14619,0.1,0.40572136640548706,0.8547398447990417,protocol_D/test_ood/PD_test_ood_0148_b33
PD_test_ood_0149_b33,D,test_ood,1,A,3,3,3427,14599,0.1,0.42080044746398926,0.8553870320320129,protocol_D/test_ood/PD_test_ood_0149_b33
PD_test_ood_0150_b33,D,test_ood,1,A,3,3,3423,14582,0.1,0.4543425738811493,0.85422682762146,protocol_D/test_ood/PD_test_ood_0150_b33
PD_test_ood_0151_b33,D,test_ood,1,A,3,3,3420,14610,0.09999999999999995,0.42943790555000305,0.8561602830886841,protocol_D/test_ood/PD_test_ood_0151_b33
PD_test_ood_0152_b33,D,test_ood,1,A,3,3,3445,14698,0.1,0.5151424407958984,0.8545490503311157,protocol_D/test_ood/PD_test_ood_0152_b33
PD_test_ood_0153_b33,D,test_ood,1,A,3,3,3457,14826,0.09999999999999995,0.4622194170951843,0.8562315106391907,protocol_D/test_ood/PD_test_ood_0153_b33
PD_test_ood_0154_b33,D,test_ood,1,A,3,3,3425,14597,0.09999999999999995,0.4499787986278534,0.8566604256629944,protocol_D/test_ood/PD_test_ood_0154_b33
PD_test_ood_0155_b33,D,test_ood,1,A,3,3,3414,14532,0.1,0.4619808495044708,0.8530153632164001,protocol_D/test_ood/PD_test_ood_0155_b33
PD_test_ood_0156_b33,D,test_ood,1,A,3,3,3452,14819,0.09999999999999995,0.459225594997406,0.8575243949890137,protocol_D/test_ood/PD_test_ood_0156_b33
PD_test_ood_0157_b33,D,test_ood,1,A,3,3,3439,14714,0.09999999999999995,0.48144811391830444,0.8537858128547668,protocol_D/test_ood/PD_test_ood_0157_b33
PD_test_ood_0158_b33,D,test_ood,1,A,3,3,3435,14651,0.1,0.46492356061935425,0.8530100584030151,protocol_D/test_ood/PD_test_ood_0158_b33
PD_test_ood_0159_b33,D,test_ood,1,A,3,3,3424,14633,0.09999999999999995,0.4309658706188202,0.8543556928634644,protocol_D/test_ood/PD_test_ood_0159_b33
PD_test_ood_0160_b33,D,test_ood,1,A,3,3,3437,14663,0.1,0.41251763701438904,0.8547205328941345,protocol_D/test_ood/PD_test_ood_0160_b33
PD_test_ood_0161_b33,D,test_ood,1,A,3,3,3387,14355,0.1,0.4952501654624939,0.8538768887519836,protocol_D/test_ood/PD_test_ood_0161_b33
PD_test_ood_0162_b33,D,test_ood,1,A,3,3,3467,14902,0.09999999999999995,0.43074437975883484,0.8565567135810852,protocol_D/test_ood/PD_test_ood_0162_b33
PD_test_ood_0163_b33,D,test_ood,1,A,3,3,3416,14600,0.09999999999999995,0.46049535274505615,0.8572898507118225,protocol_D/test_ood/PD_test_ood_0163_b33
PD_test_ood_0164_b33,D,test_ood,1,A,3,3,3436,14669,0.09999999999999995,0.43085822463035583,0.8565323948860168,protocol_D/test_ood/PD_test_ood_0164_b33
PD_test_ood_0165_b33,D,test_ood,1,A,3,3,3425,14639,0.1,0.39632490277290344,0.8555954694747925,protocol_D/test_ood/PD_test_ood_0165_b33
PD_test_ood_0166_b33,D,test_ood,1,A,3,3,3426,14596,0.1,0.4117504954338074,0.8550984263420105,protocol_D/test_ood/PD_test_ood_0166_b33
PD_test_ood_0167_b33,D,test_ood,1,A,3,3,3479,14920,0.1,0.4404982030391693,0.8535347580909729,protocol_D/test_ood/PD_test_ood_0167_b33
PD_test_ood_0168_b33,D,test_ood,1,A,3,3,3429,14656,0.09999999999999995,0.42707106471061707,0.8536857962608337,protocol_D/test_ood/PD_test_ood_0168_b33
PD_test_ood_0169_b33,D,test_ood,1,A,3,3,3398,14474,0.1,0.35632818937301636,0.8520976901054382,protocol_D/test_ood/PD_test_ood_0169_b33
PD_test_ood_0170_b33,D,test_ood,1,A,3,3,3449,14764,0.09999999999999995,0.4195689558982849,0.8568366169929504,protocol_D/test_ood/PD_test_ood_0170_b33
PD_test_ood_0171_b33,D,test_ood,1,A,3,3,3437,14674,0.1,0.4651767313480377,0.855978786945343,protocol_D/test_ood/PD_test_ood_0171_b33
PD_test_ood_0172_b33,D,test_ood,1,A,3,3,3441,14714,0.1,0.44374486804008484,0.854751706123352,protocol_D/test_ood/PD_test_ood_0172_b33
PD_test_ood_0173_b33,D,test_ood,1,A,3,3,3408,14485,0.1,0.4862631559371948,0.8556638360023499,protocol_D/test_ood/PD_test_ood_0173_b33
PD_test_ood_0174_b33,D,test_ood,1,A,3,3,3417,14524,0.1,0.40821531414985657,0.8536876440048218,protocol_D/test_ood/PD_test_ood_0174_b33
PD_test_ood_0175_b33,D,test_ood,1,A,3,3,3425,14628,0.09999999999999995,0.4288795590400696,0.8554062247276306,protocol_D/test_ood/PD_test_ood_0175_b33
PD_test_ood_0176_b33,D,test_ood,1,A,3,3,3418,14553,0.1,0.4787639379501343,0.8546372056007385,protocol_D/test_ood/PD_test_ood_0176_b33
PD_test_ood_0177_b33,D,test_ood,1,A,3,3,3416,14536,0.09999999999999995,0.42910024523735046,0.8554418683052063,protocol_D/test_ood/PD_test_ood_0177_b33
PD_test_ood_0178_b33,D,test_ood,1,A,3,3,3403,14479,0.1,0.4075644910335541,0.8536919355392456,protocol_D/test_ood/PD_test_ood_0178_b33
PD_test_ood_0179_b33,D,test_ood,1,A,3,3,3445,14773,0.09999999999999995,0.46208977699279785,0.8558767437934875,protocol_D/test_ood/PD_test_ood_0179_b33
PD_test_ood_0180_b33,D,test_ood,1,A,3,3,3445,14711,0.09999999999999995,0.4309709370136261,0.8562124967575073,protocol_D/test_ood/PD_test_ood_0180_b33
PD_test_ood_0181_b33,D,test_ood,1,A,3,3,3444,14741,0.09999999999999995,0.42885348200798035,0.8542394042015076,protocol_D/test_ood/PD_test_ood_0181_b33
PD_test_ood_0182_b33,D,test_ood,1,A,3,3,3439,14725,0.09999999999999995,0.4286356568336487,0.8558796048164368,protocol_D/test_ood/PD_test_ood_0182_b33
PD_test_ood_0183_b33,D,test_ood,1,A,3,3,3466,14897,0.09999999999999995,0.44162508845329285,0.8555394411087036,protocol_D/test_ood/PD_test_ood_0183_b33
PD_test_ood_0184_b33,D,test_ood,1,A,3,3,3448,14724,0.1,0.43829259276390076,0.8555541634559631,protocol_D/test_ood/PD_test_ood_0184_b33
PD_test_ood_0185_b33,D,test_ood,1,A,3,3,3425,14616,0.09999999999999995,0.4290236532688141,0.8557301163673401,protocol_D/test_ood/PD_test_ood_0185_b33
PD_test_ood_0186_b33,D,test_ood,1,A,3,3,3422,14628,0.09999999999999995,0.46255379915237427,0.8560014367103577,protocol_D/test_ood/PD_test_ood_0186_b33
PD_test_ood_0187_b33,D,test_ood,1,A,3,3,3428,14663,0.09999999999999995,0.40873441100120544,0.8550831079483032,protocol_D/test_ood/PD_test_ood_0187_b33
PD_test_ood_0188_b33,D,test_ood,1,A,3,3,3432,14676,0.09999999999999995,0.4205154776573181,0.8545314073562622,protocol_D/test_ood/PD_test_ood_0188_b33
PD_test_ood_0189_b33,D,test_ood,1,A,3,3,3417,14557,0.09999999999999995,0.4296077489852905,0.8564441204071045,protocol_D/test_ood/PD_test_ood_0189_b33
PD_test_ood_0190_b33,D,test_ood,1,A,3,3,3395,14464,0.09999999999999995,0.44397926330566406,0.8561872839927673,protocol_D/test_ood/PD_test_ood_0190_b33
PD_test_ood_0191_b33,D,test_ood,1,A,3,3,3444,14757,0.09999999999999995,0.41156646609306335,0.853455126285553,protocol_D/test_ood/PD_test_ood_0191_b33
PD_test_ood_0192_b33,D,test_ood,1,A,3,3,3428,14670,0.09999999999999995,0.40050870180130005,0.8555486798286438,protocol_D/test_ood/PD_test_ood_0192_b33
PD_test_ood_0193_b33,D,test_ood,1,A,3,3,3430,14619,0.1,0.45332473516464233,0.8554813861846924,protocol_D/test_ood/PD_test_ood_0193_b33
PD_test_ood_0194_b33,D,test_ood,1,A,3,3,3434,14623,0.1,0.4636113941669464,0.8555620908737183,protocol_D/test_ood/PD_test_ood_0194_b33
PD_test_ood_0195_b33,D,test_ood,1,A,3,3,3440,14717,0.1,0.41223734617233276,0.8533389568328857,protocol_D/test_ood/PD_test_ood_0195_b33
PD_test_ood_0196_b33,D,test_ood,1,A,3,3,3427,14637,0.1,0.3645460307598114,0.8521337509155273,protocol_D/test_ood/PD_test_ood_0196_b33
PD_test_ood_0197_b33,D,test_ood,1,A,3,3,3430,14656,0.1,0.47861248254776,0.8535872101783752,protocol_D/test_ood/PD_test_ood_0197_b33
PD_test_ood_0198_b33,D,test_ood,1,A,3,3,3447,14726,0.1,0.457641065120697,0.8541087508201599,protocol_D/test_ood/PD_test_ood_0198_b33
PD_test_ood_0199_b33,D,test_ood,1,A,3,3,3430,14621,0.09999999999999995,0.39897334575653076,0.8553683161735535,protocol_D/test_ood/PD_test_ood_0199_b33
PD_train_0000_b02,D,train,0,A,0,2,1975,8296,0.1452963405912568,0.517788290977478,0.8619980812072754,protocol_D/train/PD_train_0000_b02
PD_train_0001_b21,D,train,0,A,2,1,3004,12832,0.15555979381573323,0.5173301100730896,0.8581832051277161,protocol_D/train/PD_train_0001_b21
PD_train_0002_b22,D,train,0,A,2,2,3183,13450,0.10219377989761863,0.49647870659828186,0.8572959899902344,protocol_D/train/PD_train_0002_b22
PD_train_0003_b11,D,train,0,A,1,1,2552,10982,0.10316825207472681,0.4036276042461395,0.8624637722969055,protocol_D/train/PD_train_0003_b11
PD_train_0004_b00,D,train,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_D/train/PD_train_0004_b00
PD_train_0005_b12,D,train,0,A,1,2,2709,11721,0.1291089842644499,0.4601801037788391,0.8633281588554382,protocol_D/train/PD_train_0005_b12
PD_train_0006_b01,D,train,0,A,0,1,1899,8085,0.27852869919891865,0.5478531718254089,0.8661680817604065,protocol_D/train/PD_train_0006_b01
PD_train_0007_b20,D,train,0,A,2,0,2699,11349,0.17376928380506396,0.44626718759536743,0.8571065664291382,protocol_D/train/PD_train_0007_b20
PD_train_0008_b10,D,train,0,A,1,0,2165,8956,0.24456025081648317,0.5089309215545654,0.8558067083358765,protocol_D/train/PD_train_0008_b10
PD_train_0009_b02,D,train,0,A,0,2,2169,9428,0.13817667173534748,0.5643755793571472,0.8661953210830688,protocol_D/train/PD_train_0009_b02
PD_train_0010_b21,D,train,0,A,2,1,3066,13035,0.14124055220781245,0.4664246439933777,0.8582596182823181,protocol_D/train/PD_train_0010_b21
PD_train_0011_b22,D,train,0,A,2,2,3150,13579,0.10613607897570362,0.44293615221977234,0.8577344417572021,protocol_D/train/PD_train_0011_b22
PD_train_0012_b11,D,train,0,A,1,1,2499,10626,0.11989403903586582,0.5334867238998413,0.862023115158081,protocol_D/train/PD_train_0012_b11
PD_train_0013_b00,D,train,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_D/train/PD_train_0013_b00
PD_train_0014_b12,D,train,0,A,1,2,2879,12507,0.11708989123606581,0.4702392518520355,0.8629664778709412,protocol_D/train/PD_train_0014_b12
PD_train_0015_b01,D,train,0,A,0,1,1899,8017,0.2817988000516872,0.5375583171844482,0.8652526140213013,protocol_D/train/PD_train_0015_b01
PD_train_0016_b20,D,train,0,A,2,0,2885,12270,0.171613181375778,0.41848719120025635,0.8602073192596436,protocol_D/train/PD_train_0016_b20
PD_train_0017_b10,D,train,0,A,1,0,2260,9396,0.19939341473565028,0.5492548942565918,0.8617882132530212,protocol_D/train/PD_train_0017_b10
PD_train_0018_b02,D,train,0,A,0,2,2160,9368,0.14170464493679732,0.529946506023407,0.8641151785850525,protocol_D/train/PD_train_0018_b02
PD_train_0019_b21,D,train,0,A,2,1,2900,12315,0.1073718710701522,0.4634295701980591,0.8603710532188416,protocol_D/train/PD_train_0019_b21
PD_train_0020_b22,D,train,0,A,2,2,3153,13463,0.1202602616641067,0.4920187294483185,0.85764080286026,protocol_D/train/PD_train_0020_b22
